                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                0.76788,                0.39231,                 1.0923,                0.98095,                0.93886,                 0.9808,                0.66168,                 1.2595,                0.47992,                 1.6864,              0.0010166,              0.0010166,              0.0010166
                    151,                0.78292,                0.39901,                 1.1169,                0.96769,                0.95633,                0.98513,                0.66177,                 1.2695,                0.47587,                 1.6804,                0.00101,                0.00101,                0.00101
                    152,                0.78604,                 0.4018,                 1.1025,                0.99556,                 0.9476,                  0.981,                0.65475,                 1.2245,                0.48195,                 1.5894,              0.0010034,              0.0010034,              0.0010034
                    153,                0.75441,                0.39392,                 1.1039,                0.98571,                0.95633,                0.98606,                0.64828,                 1.2612,                0.46233,                 1.6452,              0.0009968,              0.0009968,              0.0009968
                    154,                0.73987,                0.38919,                 1.0783,                      1,                0.94584,                0.98219,                0.65106,                 1.2786,                0.47183,                 1.6958,              0.0009902,              0.0009902,              0.0009902
                    155,                0.74891,                0.39676,                 1.0917,                0.97729,                0.96507,                0.98254,                0.65915,                 1.2895,                0.47884,                 1.7284,              0.0009836,              0.0009836,              0.0009836
                    156,                0.73859,                0.38412,                 1.0743,                0.98876,                 0.9476,                0.98445,                0.66148,                 1.2719,                0.47932,                 1.6839,               0.000977,               0.000977,               0.000977
                    157,                0.78546,                0.39278,                 1.0933,                0.97772,                0.95803,                0.98959,                0.66567,                 1.2898,                0.46693,                 1.7099,              0.0009704,              0.0009704,              0.0009704
                    158,                 0.7495,                0.39529,                 1.0908,                0.97334,                 0.9476,                0.98499,                 0.6541,                 1.2883,                0.48388,                 1.7374,              0.0009638,              0.0009638,              0.0009638
                    159,                0.70285,                0.36082,                 1.0623,                0.98907,                0.95633,                0.98498,                0.65411,                 1.2643,                0.49974,                 1.7321,              0.0009572,              0.0009572,              0.0009572
                    160,                0.72899,                0.38354,                 1.0939,                 0.9821,                0.95836,                0.97568,                0.62722,                 1.3077,                0.49503,                 1.7577,              0.0009506,              0.0009506,              0.0009506
                    161,                 0.7091,                0.36953,                 1.0631,                0.98683,                0.95633,                0.97754,                0.65248,                 1.2697,                 0.5063,                 1.7215,               0.000944,               0.000944,               0.000944
                    162,                0.72303,                0.38862,                 1.0722,                0.96785,                0.96943,                 0.9817,                0.65507,                 1.2644,                0.47947,                  1.737,              0.0009374,              0.0009374,              0.0009374
                    163,                0.72261,                0.38278,                 1.0759,                0.99482,                0.94323,                0.98214,                0.64054,                 1.2399,                0.48453,                 1.7155,              0.0009308,              0.0009308,              0.0009308
                    164,                0.73089,                0.38733,                 1.0792,                0.98647,                0.95544,                0.98343,                0.64356,                  1.274,                0.50092,                 1.6853,              0.0009242,              0.0009242,              0.0009242
                    165,                0.72341,                0.38193,                 1.0784,                0.97248,                0.96507,                0.98501,                0.63049,                 1.2841,                0.48183,                 1.7393,              0.0009176,              0.0009176,              0.0009176
                    166,                0.72275,                0.38124,                 1.0774,                0.97536,                 0.9607,                 0.9771,                0.65374,                 1.2789,                0.50634,                 1.7312,               0.000911,               0.000911,               0.000911
                    167,                0.72142,                0.38282,                 1.0658,                0.99542,                0.94947,                0.98335,                0.66202,                 1.2825,                0.51172,                 1.7533,              0.0009044,              0.0009044,              0.0009044
                    168,                 0.7143,                0.37629,                 1.0672,                0.98648,                 0.9558,                0.98501,                0.65671,                 1.2906,                0.48982,                 1.7445,              0.0008978,              0.0008978,              0.0008978
                    169,                0.69801,                0.38189,                 1.0649,                0.98105,                0.95633,                0.98085,                0.65734,                 1.2981,                0.48694,                   1.74,              0.0008912,              0.0008912,              0.0008912
                    170,                 0.7072,                0.38294,                 1.0688,                0.97721,                 0.9607,                0.98027,                0.64758,                 1.2881,                0.48016,                 1.7292,              0.0008846,              0.0008846,              0.0008846
                    171,                0.69914,                 0.3679,                 1.0681,                0.98433,                 0.9607,                0.98803,                0.66174,                 1.3001,                0.49356,                 1.7733,               0.000878,               0.000878,               0.000878
                    172,                0.69045,                0.36796,                 1.0611,                0.98101,                 0.9607,                0.98385,                0.67251,                 1.2452,                0.50793,                 1.7216,              0.0008714,              0.0008714,              0.0008714
                    173,                0.69146,                 0.3661,                 1.0607,                0.97294,                0.96943,                0.98519,                0.65394,                 1.2603,                0.49771,                 1.7599,              0.0008648,              0.0008648,              0.0008648
                    174,                 0.6721,                0.35877,                  1.063,                0.98107,                0.95633,                0.98532,                0.64312,                 1.2641,                0.49751,                 1.7194,              0.0008582,              0.0008582,              0.0008582
                    175,                0.68285,                0.36144,                 1.0609,                0.98163,                0.95633,                0.97752,                0.64318,                 1.2738,                0.49273,                 1.7108,              0.0008516,              0.0008516,              0.0008516
                    176,                0.68027,                0.36859,                 1.0565,                0.98198,                0.95181,                0.97914,                0.66484,                 1.2646,                0.50402,                 1.7344,               0.000845,               0.000845,               0.000845
                    177,                 0.6714,                0.35606,                  1.047,                0.98184,                0.94438,                0.97113,                0.64993,                 1.2923,                0.51047,                  1.743,              0.0008384,              0.0008384,              0.0008384
                    178,                0.65665,                0.35497,                 1.0437,                0.99538,                0.94184,                0.98434,                0.67134,                 1.2476,                 0.4774,                 1.7455,              0.0008318,              0.0008318,              0.0008318
                    179,                0.66915,                0.35457,                 1.0544,                0.98163,                0.94323,                0.98151,                 0.6604,                 1.2677,                0.49688,                 1.7465,              0.0008252,              0.0008252,              0.0008252
                    180,                0.66366,                0.34823,                 1.0494,                0.97681,                 0.9476,                0.98315,                0.67674,                 1.2612,                0.47957,                 1.7208,              0.0008186,              0.0008186,              0.0008186
                    181,                0.65971,                0.35404,                 1.0332,                0.98682,                0.94323,                0.98392,                0.66395,                 1.2791,                0.49932,                 1.7556,               0.000812,               0.000812,               0.000812
                    182,                0.65046,                0.34596,                 1.0393,                0.97716,                 0.9607,                0.98216,                 0.6628,                 1.2579,                0.47798,                 1.7565,              0.0008054,              0.0008054,              0.0008054
                    183,                0.66989,                0.35422,                 1.0476,                0.98176,                 0.9607,                 0.9824,                0.64524,                 1.3096,                0.48955,                 1.8303,              0.0007988,              0.0007988,              0.0007988
                    184,                0.65573,                0.34129,                 1.0254,                0.98647,                0.95633,                 0.9797,                0.65461,                 1.2843,                0.47889,                 1.7905,              0.0007922,              0.0007922,              0.0007922
                    185,                  0.635,                0.34827,                 1.0305,                0.98206,                0.95633,                0.97538,                0.64215,                 1.2911,                0.50394,                 1.7835,              0.0007856,              0.0007856,              0.0007856
                    186,                0.65325,                0.34868,                   1.04,                0.97244,                0.95197,                 0.9752,                0.65393,                 1.2924,                0.51294,                 1.7904,               0.000779,               0.000779,               0.000779
                    187,                0.63937,                0.34744,                 1.0421,                0.97513,                0.94323,                0.98204,                0.64411,                 1.3234,                0.53497,                 1.8114,              0.0007724,              0.0007724,              0.0007724
                    188,                0.65298,                0.35121,                 1.0424,                0.98217,                0.96199,                0.98322,                0.64178,                 1.3181,                0.50152,                  1.832,              0.0007658,              0.0007658,              0.0007658
                    189,                0.62699,                0.34574,                 1.0264,                0.97764,                 0.9547,                0.98071,                0.65311,                 1.3022,                 0.4955,                 1.8221,              0.0007592,              0.0007592,              0.0007592
                    190,                0.63567,                0.34814,                 1.0302,                0.98206,                0.95637,                0.98316,                  0.661,                 1.3191,                0.49469,                 1.8349,              0.0007526,              0.0007526,              0.0007526
                    191,                0.62405,                0.33351,                 1.0274,                0.97777,                0.96023,                 0.9819,                0.66004,                 1.2908,                0.51389,                 1.8029,               0.000746,               0.000746,               0.000746
                    192,                0.63865,                0.34465,                 1.0309,                0.97692,                 0.9476,                0.97707,                0.64857,                 1.3016,                0.49638,                 1.8288,              0.0007394,              0.0007394,              0.0007394
                    193,                0.62752,                0.34281,                 1.0345,                0.96899,                0.95518,                0.97886,                0.66002,                 1.3052,                0.50327,                 1.8344,              0.0007328,              0.0007328,              0.0007328
                    194,                0.60725,                0.32891,                 1.0226,                0.97344,                0.96018,                0.97915,                0.65569,                 1.3181,                0.50763,                 1.8618,              0.0007262,              0.0007262,              0.0007262
                    195,                0.62855,                0.34695,                 1.0298,                0.99076,                0.93692,                0.97599,                0.66048,                 1.2933,                0.48558,                 1.8188,              0.0007196,              0.0007196,              0.0007196
                    196,                  0.626,                0.34203,                 1.0172,                0.98511,                 0.9607,                0.98797,                0.67103,                 1.2841,                0.47973,                 1.8053,               0.000713,               0.000713,               0.000713
                    197,                0.61875,                0.33377,                 1.0182,                0.97783,                0.96282,                0.98009,                0.66658,                   1.31,                 0.4859,                 1.8267,              0.0007064,              0.0007064,              0.0007064
                    198,                0.61697,                0.33677,                 1.0185,                 0.9841,                0.94323,                0.97929,                0.66569,                 1.2768,                0.49298,                 1.8208,              0.0006998,              0.0006998,              0.0006998
                    199,                0.61651,                0.33844,                  1.025,                0.98177,                0.94323,                0.96965,                0.64379,                  1.297,                0.49585,                 1.8213,              0.0006932,              0.0006932,              0.0006932
                    200,                0.60095,                0.32248,                 1.0132,                0.98498,                0.93886,                0.97338,                0.66391,                 1.2704,                0.50656,                 1.8104,              0.0006866,              0.0006866,              0.0006866
                    201,                0.58936,                0.32499,                 1.0193,                0.98056,                 0.9476,                0.98027,                0.66462,                 1.2886,                0.48068,                 1.8196,                0.00068,                0.00068,                0.00068
                    202,                0.60088,                0.31964,                 1.0132,                0.96885,                0.95071,                0.98068,                0.66628,                 1.2688,                 0.4672,                 1.7917,              0.0006734,              0.0006734,              0.0006734
                    203,                0.61662,                0.33006,                  1.019,                 0.9866,                0.96447,                0.98701,                0.66533,                 1.2846,                 0.4765,                 1.8268,              0.0006668,              0.0006668,              0.0006668
                    204,                0.59081,                0.32228,                 1.0149,                0.98055,                 0.9476,                0.98157,                0.66293,                 1.2944,                0.48983,                 1.8459,              0.0006602,              0.0006602,              0.0006602
                    205,                0.60772,                0.32949,                 1.0053,                0.96943,                 0.9476,                0.98024,                0.65987,                 1.2942,                 0.4812,                  1.875,              0.0006536,              0.0006536,              0.0006536
                    206,                0.61157,                0.32852,                 1.0275,                0.98213,                0.95974,                0.98293,                 0.6652,                 1.2808,                0.47288,                   1.86,               0.000647,               0.000647,               0.000647
                    207,                 0.5883,                0.32093,                0.99966,                0.97726,                 0.9607,                0.98024,                 0.6758,                 1.2639,                0.46139,                 1.8328,              0.0006404,              0.0006404,              0.0006404
                    208,                0.59417,                0.32463,                 1.0189,                0.98641,                0.95095,                0.97934,                0.67314,                 1.2719,                0.47035,                 1.8422,              0.0006338,              0.0006338,              0.0006338
                    209,                0.58855,                 0.3183,                 1.0127,                0.98196,                0.95093,                0.97597,                0.65928,                 1.2902,                0.47017,                 1.8958,              0.0006272,              0.0006272,              0.0006272
                    210,                0.57013,                0.32499,                 0.9985,                0.97692,                 0.9476,                0.97862,                0.66604,                 1.2868,                0.48931,                 1.8522,              0.0006206,              0.0006206,              0.0006206
                    211,                0.60386,                0.32464,                 1.0186,                0.97746,                 0.9468,                0.98108,                0.67291,                 1.2438,                0.47206,                 1.7984,               0.000614,               0.000614,               0.000614
                    212,                0.58835,                0.32021,                 1.0141,                0.97124,                0.95633,                0.98013,                0.67104,                 1.2372,                0.46046,                 1.7484,              0.0006074,              0.0006074,              0.0006074
                    213,                0.56325,                 0.3116,                 0.9961,                0.97343,                0.96008,                0.98712,                0.66711,                 1.2729,                0.47745,                 1.8073,              0.0006008,              0.0006008,              0.0006008
                    214,                0.55723,                0.30513,                0.99485,                0.96898,                0.95479,                0.98225,                0.65816,                 1.2842,                0.47214,                 1.8419,              0.0005942,              0.0005942,              0.0005942
                    215,                0.55714,                0.30895,                0.99507,                0.97694,                0.95197,                0.98017,                0.66034,                   1.28,                0.46709,                 1.8493,              0.0005876,              0.0005876,              0.0005876
                    216,                0.57644,                0.31704,                 1.0066,                0.97751,                  0.949,                0.98362,                0.65377,                 1.2906,                  0.487,                 1.8496,               0.000581,               0.000581,               0.000581
                    217,                0.52979,                0.29298,                0.98528,                0.97258,                0.95197,                0.97749,                0.65528,                 1.2952,                0.48747,                 1.8528,              0.0005744,              0.0005744,              0.0005744
                    218,                0.58836,                  0.324,                 1.0211,                0.99091,                0.95156,                0.98019,                0.65909,                 1.3004,                0.47159,                  1.873,              0.0005678,              0.0005678,              0.0005678
                    219,                0.55716,                0.30561,                0.99523,                0.99418,                 0.9607,                0.98817,                  0.664,                 1.2894,                0.47976,                 1.9208,              0.0005612,              0.0005612,              0.0005612
                    220,                0.54929,                0.30276,                0.99598,                 0.9677,                0.95633,                0.97898,                0.66436,                 1.2809,                0.45526,                 1.8708,              0.0005546,              0.0005546,              0.0005546
                    221,                0.57694,                0.30502,                 1.0166,                0.97785,                0.96385,                0.98698,                0.67161,                 1.2595,                0.46408,                 1.8299,               0.000548,               0.000548,               0.000548
                    222,                0.54741,                0.30115,                0.99379,                0.98513,                0.95633,                0.98191,                0.66545,                 1.2987,                0.48194,                 1.8656,              0.0005414,              0.0005414,              0.0005414
                    223,                0.56077,                0.31082,                 1.0138,                0.97315,                0.96943,                0.98652,                 0.6601,                 1.2977,                 0.4682,                 1.8725,              0.0005348,              0.0005348,              0.0005348
                    224,                0.55601,                0.30521,                      1,                0.97355,                0.96436,                0.98545,                0.65818,                 1.3132,                 0.4913,                 1.9214,              0.0005282,              0.0005282,              0.0005282
                    225,                0.54181,                0.29492,                0.98706,                0.96459,                0.95168,                0.97875,                0.65171,                 1.3044,                0.49184,                 1.9464,              0.0005216,              0.0005216,              0.0005216
                    226,                0.53753,                0.29584,                0.99289,                0.98646,                0.95474,                0.97931,                0.65316,                 1.2947,                0.47385,                  1.902,               0.000515,               0.000515,               0.000515
                    227,                 0.5603,                0.31014,                 1.0025,                0.97616,                0.95633,                0.97971,                0.66461,                 1.2862,                0.48933,                 1.8781,              0.0005084,              0.0005084,              0.0005084
                    228,                0.52429,                0.29198,                0.98646,                0.97761,                0.95353,                0.97843,                0.66436,                 1.2803,                 0.4855,                 1.8862,              0.0005018,              0.0005018,              0.0005018
                    229,                0.53449,                0.29163,                0.99048,                 0.9647,                 0.9607,                0.97741,                0.65813,                 1.3017,                0.47131,                 1.8956,              0.0004952,              0.0004952,              0.0004952
                    230,                0.52353,                0.29011,                0.97966,                0.97237,                 0.9476,                0.97939,                0.65968,                 1.2938,                0.47178,                 1.8936,              0.0004886,              0.0004886,              0.0004886
                    231,                0.51831,                0.29333,                 0.9742,                0.98662,                 0.9345,                0.97761,                 0.6695,                 1.2751,                0.47119,                 1.8735,               0.000482,               0.000482,               0.000482
                    232,                0.52841,                0.30291,                0.98515,                0.97559,                 0.9607,                0.97572,                0.65827,                   1.29,                0.50183,                 1.9195,              0.0004754,              0.0004754,              0.0004754
                    233,                0.51987,                 0.2871,                0.97713,                0.97272,                0.95197,                0.97296,                0.65541,                 1.2948,                0.50794,                 1.9311,              0.0004688,              0.0004688,              0.0004688
                    234,                0.51409,                0.28964,                0.97939,                0.97553,                0.95633,                0.97998,                0.66042,                 1.2881,                0.48913,                 1.9138,              0.0004622,              0.0004622,              0.0004622
                    235,                0.52188,                0.28957,                0.97933,                0.97332,                0.95577,                0.97967,                0.66326,                 1.2949,                0.49027,                  1.939,              0.0004556,              0.0004556,              0.0004556
                    236,                0.51362,                0.29121,                 0.9775,                0.98214,                 0.9605,                0.98129,                0.66871,                 1.2905,                0.49031,                  1.931,               0.000449,               0.000449,               0.000449
                    237,                0.50475,                0.28361,                0.97143,                0.97678,                0.95633,                0.97515,                0.66392,                 1.2783,                0.47602,                 1.9098,              0.0004424,              0.0004424,              0.0004424
                    238,                0.50023,                0.28218,                0.97377,                0.97282,                0.94323,                0.97231,                0.66156,                 1.2782,                0.48038,                 1.8821,              0.0004358,              0.0004358,              0.0004358
                    239,                0.50485,                 0.2794,                0.97532,                0.98629,                0.94276,                0.97718,                0.66902,                 1.2663,                0.47836,                   1.89,              0.0004292,              0.0004292,              0.0004292
                    240,                0.51641,                 0.2918,                 0.9769,                0.97754,                0.95023,                0.97863,                0.67322,                 1.2574,                0.47535,                 1.8758,              0.0004226,              0.0004226,              0.0004226
                    241,                0.50888,                0.28009,                0.97374,                0.96101,                0.96859,                0.98441,                 0.6636,                 1.2797,                0.48269,                 1.8916,               0.000416,               0.000416,               0.000416
                    242,                0.51783,                0.28143,                0.96269,                0.96731,                0.95633,                0.97812,                0.66387,                 1.2917,                0.49921,                  1.928,              0.0004094,              0.0004094,              0.0004094
                    243,                0.51587,                0.28614,                0.97865,                0.95276,                0.96883,                0.97931,                0.66004,                 1.2987,                0.47768,                 1.9513,              0.0004028,              0.0004028,              0.0004028
                    244,                0.52563,                0.29224,                 0.9839,                0.96774,                 0.9476,                0.97368,                0.65961,                 1.2816,                0.49342,                 1.8988,              0.0003962,              0.0003962,              0.0003962
                    245,                0.50613,                0.28974,                0.97692,                0.98172,                0.93825,                0.97344,                0.65636,                 1.3075,                0.48982,                 1.9212,              0.0003896,              0.0003896,              0.0003896
                    246,                 0.5005,                0.27729,                0.97047,                0.96857,                0.94203,                0.97438,                0.65481,                 1.3272,                 0.5068,                 1.9192,               0.000383,               0.000383,               0.000383
                    247,                0.50593,                0.28396,                0.97175,                0.98178,                0.94101,                0.98463,                0.66724,                 1.2841,                  0.482,                 1.9136,              0.0003764,              0.0003764,              0.0003764
                    248,                0.49582,                0.27623,                0.96488,                0.96471,                0.95489,                0.97756,                0.65961,                 1.3116,                 0.4875,                 1.9467,              0.0003698,              0.0003698,              0.0003698
                    249,                0.50535,                0.28173,                0.97178,                0.97878,                 0.9476,                0.98306,                0.66047,                 1.3055,                0.48104,                 1.9527,              0.0003632,              0.0003632,              0.0003632
                    250,                0.48139,                0.27977,                0.96599,                0.98545,                0.95197,                0.98319,                0.66035,                 1.3074,                   0.49,                   1.97,              0.0003566,              0.0003566,              0.0003566
                    251,                0.48952,                0.27421,                0.97386,                  0.971,                0.95633,                  0.978,                0.65478,                 1.3036,                 0.4842,                 1.9758,                0.00035,                0.00035,                0.00035
                    252,                0.50207,                0.28013,                0.97198,                0.97333,                 0.9607,                0.98207,                0.66396,                 1.2904,                0.48581,                 1.9579,              0.0003434,              0.0003434,              0.0003434
                    253,                0.48579,                0.27588,                0.95944,                0.96049,                 0.9607,                0.97777,                0.65979,                 1.3146,                0.48738,                 1.9754,              0.0003368,              0.0003368,              0.0003368
                    254,                0.47387,                0.26738,                0.96158,                0.96472,                 0.9553,                 0.9772,                0.66469,                 1.3034,                0.50635,                 1.9385,              0.0003302,              0.0003302,              0.0003302
                    255,                0.48932,                0.27302,                0.97213,                0.96901,                0.95593,                0.97547,                0.66471,                 1.3094,                0.48249,                 1.9755,              0.0003236,              0.0003236,              0.0003236
                    256,                0.47638,                0.27125,                0.96793,                0.97653,                0.95633,                0.97742,                0.66688,                 1.2997,                0.48653,                 1.9756,               0.000317,               0.000317,               0.000317
                    257,                 0.4897,                0.27374,                0.96979,                0.98143,                0.95197,                0.97557,                0.67084,                 1.2852,                0.47748,                 1.9472,              0.0003104,              0.0003104,              0.0003104
                    258,                0.48549,                0.27312,                0.96888,                0.98206,                0.95611,                0.98362,                0.66811,                 1.2984,                0.48385,                 1.9414,              0.0003038,              0.0003038,              0.0003038
                    259,                0.49958,                0.27813,                0.97927,                0.98642,                0.95132,                0.98399,                0.67218,                 1.2968,                0.48264,                 1.9439,              0.0002972,              0.0002972,              0.0002972
                    260,                0.48181,                0.27101,                0.96619,                0.98628,                0.94189,                0.97947,                0.67196,                 1.2981,                0.48841,                 1.9354,              0.0002906,              0.0002906,              0.0002906
                    261,                0.46768,                0.27015,                0.96769,                0.99019,                0.94323,                0.98397,                0.67083,                 1.2862,                0.49121,                 1.9222,               0.000284,               0.000284,               0.000284
                    262,                0.46959,                0.26743,                0.96151,                0.98651,                0.95807,                0.98452,                0.67061,                 1.2909,                0.48738,                 1.9558,              0.0002774,              0.0002774,              0.0002774
                    263,                0.45628,                0.26083,                0.94852,                0.98213,                0.96014,                0.98636,                0.67216,                 1.2868,                0.46992,                  1.966,              0.0002708,              0.0002708,              0.0002708
                    264,                0.48499,                0.27039,                0.96902,                0.97995,                0.95197,                0.97503,                0.66699,                 1.3009,                0.48409,                 1.9698,              0.0002642,              0.0002642,              0.0002642
                    265,                0.46922,                0.26482,                0.96586,                0.97321,                0.95168,                0.97716,                0.66437,                  1.307,                0.48874,                 1.9762,              0.0002576,              0.0002576,              0.0002576
                    266,                0.45346,                 0.2672,                0.94885,                0.98204,                0.95516,                0.97577,                0.66056,                 1.3027,                0.48551,                 1.9629,               0.000251,               0.000251,               0.000251
                    267,                0.47439,                0.27401,                0.96365,                0.97683,                0.95633,                0.97359,                0.65991,                 1.2929,                0.48092,                 1.9638,              0.0002444,              0.0002444,              0.0002444
                    268,                0.46878,                0.26556,                 0.9639,                0.97665,                0.95197,                0.97391,                0.65985,                 1.2921,                  0.485,                  1.967,              0.0002378,              0.0002378,              0.0002378
                    269,                0.46414,                0.26116,                0.95841,                0.97286,                0.95197,                0.96991,                0.65613,                 1.2864,                0.49011,                 1.9667,              0.0002312,              0.0002312,              0.0002312
                    270,                0.46897,                0.26584,                0.95958,                0.97277,                0.95197,                0.97107,                0.65695,                  1.276,                0.48341,                  1.942,              0.0002246,              0.0002246,              0.0002246
                    271,                0.45928,                0.26086,                0.95845,                0.97283,                0.95197,                 0.9713,                0.65654,                 1.2796,                0.47498,                 1.9396,               0.000218,               0.000218,               0.000218
                    272,                0.46436,                0.26241,                0.95828,                 0.9728,                0.95197,                0.97209,                0.66009,                 1.2771,                 0.4703,                 1.9295,              0.0002114,              0.0002114,              0.0002114
                    273,                0.44456,                0.25598,                0.95469,                0.98048,                0.95197,                0.98118,                0.67281,                 1.2747,                0.46752,                 1.9346,              0.0002048,              0.0002048,              0.0002048
                    274,                0.44576,                0.25435,                0.95389,                0.97251,                0.95197,                0.97657,                0.67273,                 1.2874,                0.47633,                  1.957,              0.0001982,              0.0001982,              0.0001982
                    275,                0.45871,                 0.2675,                0.96742,                0.97276,                0.95633,                0.98257,                0.67349,                 1.2835,                0.48681,                 1.9599,              0.0001916,              0.0001916,              0.0001916
                    276,                 0.4517,                0.25876,                0.95156,                0.97713,                0.95197,                0.98108,                0.66831,                 1.2902,                0.48326,                 1.9657,               0.000185,               0.000185,               0.000185
                    277,                0.45692,                0.26651,                0.96292,                  0.977,                0.95633,                 0.9819,                0.67197,                 1.2806,                0.48309,                 1.9507,              0.0001784,              0.0001784,              0.0001784
                    278,                0.45931,                0.26298,                0.95389,                0.96914,                0.95981,                0.98264,                0.67074,                   1.28,                 0.4766,                 1.9432,              0.0001718,              0.0001718,              0.0001718
                    279,                0.43387,                0.24883,                0.95334,                0.97343,                0.95996,                0.98415,                0.67206,                 1.2733,                0.47881,                 1.9495,              0.0001652,              0.0001652,              0.0001652
                    280,                0.44516,                 0.2566,                0.95736,                0.96501,                0.96354,                 0.9831,                0.67724,                 1.2877,                0.49128,                 1.9587,              0.0001586,              0.0001586,              0.0001586
                    281,                0.43841,                 0.2588,                0.95582,                0.97334,                0.96507,                0.98386,                0.67585,                 1.2825,                0.47987,                 1.9592,               0.000152,               0.000152,               0.000152
                    282,                0.43651,                0.25044,                0.94507,                 0.9693,                0.96505,                0.98363,                0.66628,                 1.2957,                0.48608,                 1.9626,              0.0001454,              0.0001454,              0.0001454
                    283,                 0.4379,                0.25146,                0.94426,                0.96927,                0.96401,                0.98363,                0.67062,                 1.2789,                0.48216,                 1.9404,              0.0001388,              0.0001388,              0.0001388
                    284,                0.44388,                0.25835,                0.95065,                0.97777,                0.96056,                 0.9839,                0.66719,                 1.2897,                0.48167,                 1.9628,              0.0001322,              0.0001322,              0.0001322
                    285,                0.43705,                0.25378,                0.94991,                0.97667,                0.95633,                0.98345,                0.66796,                 1.2887,                0.48454,                 1.9717,              0.0001256,              0.0001256,              0.0001256
                    286,                0.44445,                 0.2497,                0.94796,                0.96506,                  0.965,                0.98402,                 0.6712,                 1.2845,                0.48491,                 1.9888,               0.000119,               0.000119,               0.000119
                    287,                0.43468,                0.25472,                0.94887,                0.96914,                0.95984,                0.98417,                0.66963,                 1.2972,                0.47832,                  2.009,              0.0001124,              0.0001124,              0.0001124
                    288,                0.44833,                0.26238,                0.95254,                0.96927,                0.96405,                0.98418,                0.67168,                 1.2947,                0.47854,                 1.9983,              0.0001058,              0.0001058,              0.0001058
                    289,                0.43428,                0.24787,                0.95047,                0.96832,                0.95633,                0.97916,                0.67305,                 1.2932,                 0.4912,                 2.0013,               9.92e-05,               9.92e-05,               9.92e-05
                    290,                0.42702,                0.24098,                0.94714,                0.96406,                0.95633,                 0.9764,                0.66513,                 1.3072,                0.49693,                 2.0068,               9.26e-05,               9.26e-05,               9.26e-05
                    291,                0.37083,                0.21265,                0.90487,                0.98455,                0.95197,                0.98269,                0.65579,                  1.319,                  0.483,                 2.0515,                8.6e-05,                8.6e-05,                8.6e-05
                    292,                0.35411,                0.20012,                0.90335,                0.97287,                0.96507,                 0.9849,                0.66196,                  1.311,                0.48129,                 2.0489,               7.94e-05,               7.94e-05,               7.94e-05
                    293,                0.33553,                0.19657,                0.88442,                0.97364,                0.96761,                0.98272,                0.66706,                 1.3004,                0.49152,                 2.0307,               7.28e-05,               7.28e-05,               7.28e-05
                    294,                0.32842,                0.19073,                0.88251,                0.97368,                0.96929,                0.98316,                0.66798,                 1.3026,                 0.4875,                 2.0276,               6.62e-05,               6.62e-05,               6.62e-05
                    295,                0.33476,                0.19758,                 0.8891,                0.98134,                0.96943,                0.98353,                0.66442,                 1.3068,                0.48399,                 2.0375,               5.96e-05,               5.96e-05,               5.96e-05
                    296,                0.32358,                0.19174,                0.87672,                0.98141,                0.96943,                0.98373,                0.66507,                 1.3044,                0.48391,                 2.0327,                5.3e-05,                5.3e-05,                5.3e-05
                    297,                 0.3102,                 0.1872,                0.87356,                0.98131,                0.96943,                0.98394,                0.66788,                 1.3038,                0.48214,                 2.0284,               4.64e-05,               4.64e-05,               4.64e-05
                    298,                0.32916,                0.19925,                 0.8712,                0.98054,                0.96943,                0.98415,                0.67103,                 1.3024,                0.48428,                 2.0276,               3.98e-05,               3.98e-05,               3.98e-05
                    299,                0.31154,                0.18445,                0.87899,                0.98112,                0.96943,                0.98426,                0.67256,                 1.3005,                0.48417,                 2.0321,               3.32e-05,               3.32e-05,               3.32e-05
                    300,                 0.3207,                 0.1948,                0.88293,                0.97638,                0.96943,                0.98392,                 0.6694,                 1.3025,                0.48432,                 2.0356,               2.66e-05,               2.66e-05,               2.66e-05
