                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                0.52012,                 0.5385,                  1.038,                 0.9543,                0.71591,                0.85395,                0.66482,                0.84173,                0.75208,                 1.3661,              0.0019366,              0.0019366,              0.0019366
                     18,                0.53432,                0.53733,                 1.0407,                0.85431,                0.80422,                0.86369,                0.64932,                0.86403,                0.77957,                 1.3068,              0.0019327,              0.0019327,              0.0019327
                     19,                0.54227,                  0.554,                 1.0361,                0.91467,                0.78286,                 0.8982,                0.69692,                0.86351,                0.71173,                 1.3311,              0.0019287,              0.0019287,              0.0019287
                     20,                0.52483,                0.51824,                 1.0092,                0.90494,                0.81597,                0.90396,                0.72216,                0.76194,                0.65858,                 1.2319,              0.0019248,              0.0019248,              0.0019248
                     21,                0.50715,                0.51756,                 1.0104,                0.93405,                0.79429,                0.89075,                 0.7168,                0.75475,                 0.6793,                 1.2772,              0.0019208,              0.0019208,              0.0019208
                     22,                 0.5046,                0.52138,                 1.0135,                0.96014,                0.75429,                0.88497,                0.70042,                0.79552,                0.72517,                 1.2786,              0.0019168,              0.0019168,              0.0019168
                     23,                0.51989,                0.56718,                 1.0142,                0.86314,                0.79287,                0.88862,                0.69766,                 0.7594,                0.74923,                 1.2657,              0.0019129,              0.0019129,              0.0019129
                     24,                0.51678,                 0.5401,                 1.0214,                0.86252,                0.75429,                 0.8514,                0.68036,                0.79183,                0.74413,                 1.3107,              0.0019089,              0.0019089,              0.0019089
                     25,                0.48065,                0.50491,                 1.0204,                0.84035,                0.78857,                0.85655,                0.68981,                0.78637,                0.77325,                 1.2873,               0.001905,               0.001905,               0.001905
                     26,                0.49889,                0.51894,                 1.0175,                0.90103,                0.74286,                0.84432,                0.67551,                0.79896,                0.78625,                 1.3094,               0.001901,               0.001901,               0.001901
                     27,                0.48192,                0.49732,                 1.0046,                0.84327,                0.83013,                0.89068,                0.71207,                0.75926,                0.65136,                 1.2446,               0.001897,               0.001897,               0.001897
                     28,                0.49458,                 0.4987,                 1.0027,                0.81756,                0.87062,                0.90598,                0.69723,                0.79917,                0.66052,                 1.2591,              0.0018931,              0.0018931,              0.0018931
                     29,                0.50154,                0.46986,                 1.0138,                0.91009,                0.81143,                0.90056,                0.74312,                0.75573,                0.63806,                 1.2331,              0.0018891,              0.0018891,              0.0018891
                     30,                0.49001,                0.49024,                 1.0126,                0.84503,                0.83429,                0.88926,                0.72971,                0.71287,                0.68622,                 1.1989,              0.0018852,              0.0018852,              0.0018852
                     31,                0.52272,                0.51215,                 1.0404,                0.96717,                0.78286,                0.91096,                  0.713,                0.78956,                0.69613,                 1.2363,              0.0018812,              0.0018812,              0.0018812
                     32,                0.47877,                0.50276,                 1.0088,                0.83971,                0.83817,                0.87668,                 0.7367,                0.71215,                0.69082,                  1.208,              0.0018772,              0.0018772,              0.0018772
                     33,                0.44919,                0.46521,                0.98423,                 0.8809,                0.78857,                0.88459,                0.73107,                0.64835,                0.67042,                 1.1484,              0.0018733,              0.0018733,              0.0018733
                     34,                0.46426,                 0.4898,                0.99644,                0.85831,                0.86542,                0.89682,                0.73132,                 0.7033,                0.67345,                 1.1808,              0.0018693,              0.0018693,              0.0018693
                     35,                0.46676,                0.47457,                0.99121,                0.89953,                0.76746,                0.87972,                0.71856,                0.74972,                0.70921,                 1.2006,              0.0018654,              0.0018654,              0.0018654
                     36,                0.44857,                0.45924,                0.97814,                0.94136,                0.80571,                0.89804,                0.72771,                 0.7559,                0.64837,                 1.2103,              0.0018614,              0.0018614,              0.0018614
                     37,                0.49863,                0.49612,                  1.005,                0.89473,                0.87429,                0.92585,                 0.7253,                0.74579,                0.68823,                 1.2006,              0.0018574,              0.0018574,              0.0018574
                     38,                0.44099,                0.45331,                0.97819,                0.94025,                 0.8093,                0.91955,                0.72782,                 0.7422,                0.63591,                 1.2023,              0.0018535,              0.0018535,              0.0018535
                     39,                0.44979,                0.44966,                0.98395,                0.84472,                0.83932,                0.90252,                0.74431,                0.67275,                0.60637,                 1.1268,              0.0018495,              0.0018495,              0.0018495
                     40,                0.44633,                0.45074,                0.97983,                0.91782,                0.82963,                0.90599,                0.76811,                0.66663,                0.61295,                  1.134,              0.0018456,              0.0018456,              0.0018456
                     41,                0.42285,                0.41565,                0.97985,                0.89845,                0.84571,                 0.9036,                0.74753,                0.69184,                0.60868,                 1.1962,              0.0018416,              0.0018416,              0.0018416
                     42,                0.44663,                 0.4493,                0.99468,                0.88979,                0.83041,                0.92414,                0.78009,                0.63696,                0.57946,                 1.1328,              0.0018376,              0.0018376,              0.0018376
                     43,                0.44542,                0.44274,                 0.9645,                0.85275,                0.82728,                0.88742,                0.72739,                0.66959,                0.61675,                 1.1211,              0.0018337,              0.0018337,              0.0018337
                     44,                0.44064,                0.45061,                0.97922,                0.90157,                0.83743,                0.89421,                0.75355,                0.64544,                 0.6154,                 1.1226,              0.0018297,              0.0018297,              0.0018297
                     45,                0.42601,                0.43942,                0.95582,                 0.8457,                0.85143,                0.90662,                0.76307,                0.64142,                0.59279,                 1.1261,              0.0018258,              0.0018258,              0.0018258
                     46,                0.41636,                0.42818,                0.97203,                0.88915,                0.82505,                0.92248,                0.77818,                0.66577,                0.57093,                 1.1583,              0.0018218,              0.0018218,              0.0018218
                     47,                0.43467,                0.44924,                0.97155,                0.91409,                0.82286,                0.91163,                0.77116,                0.65806,                0.58508,                 1.1553,              0.0018178,              0.0018178,              0.0018178
                     48,                0.43993,                0.42853,                0.97865,                0.98524,                0.78857,                 0.9218,                0.75401,                0.65862,                0.57886,                 1.1499,              0.0018139,              0.0018139,              0.0018139
                     49,                0.42558,                  0.429,                0.98001,                0.95202,                0.81143,                0.91158,                0.75797,                0.66112,                0.54792,                 1.1543,              0.0018099,              0.0018099,              0.0018099
                     50,                  0.447,                0.43728,                0.99352,                 0.8384,                0.84571,                0.90202,                0.73932,                0.64396,                0.54958,                 1.1462,               0.001806,               0.001806,               0.001806
                     51,                0.43252,                0.42679,                0.98036,                0.89221,                0.85136,                0.92884,                0.77027,                0.64404,                0.51772,                 1.0907,               0.001802,               0.001802,               0.001802
                     52,                0.43025,                0.42169,                0.97325,                0.88985,                0.78286,                0.88439,                0.70895,                0.71882,                0.71056,                 1.1838,               0.001798,               0.001798,               0.001798
                     53,                0.44349,                0.43832,                0.97339,                0.90923,                0.83429,                0.90891,                0.77581,                0.65244,                0.59146,                  1.137,              0.0017941,              0.0017941,              0.0017941
                     54,                0.42974,                0.41743,                0.97262,                0.85646,                 0.7842,                0.88476,                0.74178,                0.62415,                0.55579,                 1.1101,              0.0017901,              0.0017901,              0.0017901
                     55,                0.44134,                0.42074,                0.97679,                0.87361,                0.82944,                0.90623,                0.77896,                0.60832,                0.54417,                 1.1001,              0.0017862,              0.0017862,              0.0017862
                     56,                0.40361,                0.38247,                0.96057,                0.90378,                0.88571,                0.91445,                 0.7811,                0.60963,                0.50706,                 1.0957,              0.0017822,              0.0017822,              0.0017822
                     57,                0.41058,                0.42192,                0.95851,                0.85431,                0.87122,                0.92087,                0.77159,                0.65819,                0.53386,                 1.1221,              0.0017782,              0.0017782,              0.0017782
                     58,                0.42792,                0.41903,                0.96648,                0.88918,                0.83429,                 0.9184,                0.75495,                0.65332,                0.57349,                  1.122,              0.0017743,              0.0017743,              0.0017743
                     59,                0.45033,                0.43642,                0.97961,                0.85912,                0.90601,                0.92375,                0.78887,                0.63178,                0.54132,                 1.1076,              0.0017703,              0.0017703,              0.0017703
                     60,                0.43379,                0.42887,                0.97303,                 0.9174,                0.88854,                0.93759,                0.80251,                0.60307,                0.49751,                 1.0956,              0.0017664,              0.0017664,              0.0017664
                     61,                0.40609,                0.40415,                 0.9629,                0.93076,                0.85143,                0.93169,                0.77806,                0.61776,                0.53437,                 1.1206,              0.0017624,              0.0017624,              0.0017624
                     62,                 0.3814,                0.39272,                0.93334,                0.91022,                0.86899,                0.94351,                0.78821,                0.63355,                0.52458,                 1.1274,              0.0017584,              0.0017584,              0.0017584
                     63,                0.40443,                0.43631,                0.95891,                0.95246,                0.82286,                0.92021,                0.76709,                0.63341,                0.57316,                 1.1123,              0.0017545,              0.0017545,              0.0017545
                     64,                0.41788,                 0.4325,                  0.961,                0.91083,                   0.88,                0.93023,                0.78219,                0.63855,                0.52654,                 1.1179,              0.0017505,              0.0017505,              0.0017505
                     65,                0.42716,                0.42396,                0.96825,                0.91508,                0.86204,                0.92143,                0.78312,                0.60302,                0.54494,                 1.0917,              0.0017466,              0.0017466,              0.0017466
                     66,                0.40375,                0.40799,                0.95811,                0.87434,                   0.88,                0.92629,                0.78133,                0.64101,                0.56058,                 1.1212,              0.0017426,              0.0017426,              0.0017426
                     67,                0.41196,                0.41161,                 0.9589,                0.89443,                0.86286,                0.90654,                0.76059,                0.63063,                0.57743,                 1.1258,              0.0017386,              0.0017386,              0.0017386
                     68,                0.40502,                0.39863,                0.96929,                0.88055,                0.84252,                0.90513,                0.74766,                 0.6559,                0.58593,                 1.1272,              0.0017347,              0.0017347,              0.0017347
                     69,                0.40473,                0.41922,                0.95729,                0.89639,                0.84571,                0.92977,                0.77362,                0.59768,                0.51359,                 1.1165,              0.0017307,              0.0017307,              0.0017307
                     70,                0.39325,                0.39059,                0.95966,                0.93726,                0.86286,                0.93675,                0.79038,                0.62816,                0.51773,                 1.1358,              0.0017268,              0.0017268,              0.0017268
                     71,                0.40225,                0.39623,                 0.9436,                0.92074,                  0.863,                0.92818,                0.79896,                0.57002,                0.49305,                 1.0756,              0.0017228,              0.0017228,              0.0017228
                     72,                0.40838,                0.39759,                0.96249,                0.88083,                0.87429,                0.91139,                0.78658,                0.60906,                0.52681,                 1.1079,              0.0017188,              0.0017188,              0.0017188
                     73,                0.40897,                0.40468,                0.95288,                0.92885,                0.82054,                0.91881,                0.78268,                0.59262,                0.50701,                  1.093,              0.0017149,              0.0017149,              0.0017149
                     74,                0.40672,                0.40365,                0.95738,                0.89495,                 0.7789,                0.89347,                0.75088,                 0.6432,                0.60499,                  1.138,              0.0017109,              0.0017109,              0.0017109
                     75,                0.37934,                0.36858,                0.94232,                0.88197,                0.89671,                0.91648,                0.79325,                0.57479,                 0.4942,                 1.0624,               0.001707,               0.001707,               0.001707
                     76,                0.39085,                0.39894,                 0.9486,                0.90696,                0.84571,                0.91866,                0.77745,                0.59589,                0.54649,                 1.0861,               0.001703,               0.001703,               0.001703
                     77,                0.36987,                0.39436,                0.94377,                0.83925,                0.87429,                0.91868,                0.76246,                0.64601,                0.58959,                 1.1224,               0.001699,               0.001699,               0.001699
                     78,                0.36433,                0.37557,                0.92998,                0.91383,                0.86857,                0.91778,                0.76056,                0.64228,                0.61824,                  1.124,              0.0016951,              0.0016951,              0.0016951
                     79,                0.38358,                0.37807,                0.93539,                0.87731,                0.85143,                0.88468,                0.75774,                0.58529,                 0.5174,                 1.1008,              0.0016911,              0.0016911,              0.0016911
                     80,                0.38351,                0.38074,                0.93966,                0.92197,                0.82286,                0.91062,                0.77445,                0.65557,                0.56486,                 1.1594,              0.0016872,              0.0016872,              0.0016872
                     81,                0.37697,                0.36879,                0.94709,                0.90058,                0.88571,                0.92964,                0.79226,                0.60042,                0.51914,                 1.0767,              0.0016832,              0.0016832,              0.0016832
                     82,                0.38069,                0.38398,                0.94248,                0.93251,                0.86848,                0.93142,                 0.7863,                0.61308,                0.51265,                 1.1147,              0.0016792,              0.0016792,              0.0016792
                     83,                0.38925,                0.38132,                0.94957,                0.92731,                   0.88,                0.92936,                0.78193,                0.60403,                0.52541,                 1.0976,              0.0016753,              0.0016753,              0.0016753
                     84,                0.37887,                 0.3699,                0.94801,                0.93802,                0.85143,                0.93394,                0.77992,                0.61306,                0.53277,                  1.109,              0.0016713,              0.0016713,              0.0016713
                     85,                 0.3928,                0.39109,                0.95374,                0.85143,                   0.88,                0.92732,                0.78396,                0.59897,                0.53699,                 1.1119,              0.0016674,              0.0016674,              0.0016674
                     86,                0.35143,                0.33974,                0.91644,                0.88837,                0.90949,                0.93772,                0.80072,                0.57785,                0.51978,                 1.0919,              0.0016634,              0.0016634,              0.0016634
                     87,                0.39046,                0.38853,                0.95345,                0.84845,                0.89574,                0.93036,                0.77696,                0.60487,                0.50073,                 1.0947,              0.0016594,              0.0016594,              0.0016594
                     88,                0.38136,                0.36057,                0.94323,                0.91094,                0.87678,                0.93206,                0.78374,                0.61701,                0.52629,                 1.1015,              0.0016555,              0.0016555,              0.0016555
                     89,                 0.3724,                0.35657,                0.94459,                0.90787,                0.84461,                 0.9121,                0.76869,                0.60833,                 0.5332,                 1.0908,              0.0016515,              0.0016515,              0.0016515
                     90,                0.36335,                0.36307,                0.92515,                 0.9236,                0.82898,                0.92088,                0.77686,                0.60378,                0.49804,                 1.0981,              0.0016476,              0.0016476,              0.0016476
                     91,                0.36462,                 0.3591,                0.94183,                0.94021,                0.83429,                0.92612,                0.80497,                0.58314,                0.48216,                 1.0664,              0.0016436,              0.0016436,              0.0016436
                     92,                 0.3735,                0.36514,                0.94241,                0.86346,                0.85714,                0.91578,                0.77651,                0.59913,                0.53127,                 1.1059,              0.0016396,              0.0016396,              0.0016396
                     93,                0.37616,                0.36413,                0.94525,                0.91324,                0.86286,                0.93448,                0.80498,                0.57743,                0.48574,                 1.1044,              0.0016357,              0.0016357,              0.0016357
                     94,                0.35835,                0.35711,                0.92461,                0.91631,                   0.84,                0.93044,                0.79013,                0.58214,                0.49473,                  1.091,              0.0016317,              0.0016317,              0.0016317
                     95,                0.36448,                0.36911,                0.92928,                0.93261,                0.86983,                0.92713,                0.79258,                0.60406,                0.50775,                 1.1061,              0.0016278,              0.0016278,              0.0016278
                     96,                0.36139,                0.35764,                0.93099,                0.90986,                0.87429,                0.91452,                0.78703,                0.61018,                0.55562,                 1.0904,              0.0016238,              0.0016238,              0.0016238
                     97,                0.37435,                 0.3708,                0.93827,                0.88498,                0.88571,                0.90297,                0.78599,                0.56938,                 0.5375,                 1.0781,              0.0016198,              0.0016198,              0.0016198
                     98,                 0.3673,                0.35973,                0.94436,                0.90228,                0.89143,                0.94285,                0.80312,                0.56277,                0.44785,                 1.0704,              0.0016159,              0.0016159,              0.0016159
                     99,                0.38811,                0.38105,                0.94775,                0.83724,                0.91121,                0.92498,                0.77667,                0.59585,                0.52416,                 1.0874,              0.0016119,              0.0016119,              0.0016119
                    100,                0.35921,                0.35354,                0.93141,                 0.9177,                0.86286,                0.92653,                0.79543,                0.57885,                0.48068,                 1.0684,               0.001608,               0.001608,               0.001608
                    101,                0.36377,                0.36112,                 0.9269,                0.95437,                0.83656,                0.92915,                0.79797,                0.61301,                0.48507,                 1.0926,               0.001604,               0.001604,               0.001604
                    102,                0.35428,                0.34415,                 0.9308,                 0.9048,                0.86897,                0.92735,                0.78589,                0.57972,                 0.4963,                  1.063,                 0.0016,                 0.0016,                 0.0016
                    103,                0.35421,                0.34833,                0.92867,                0.97338,                0.84571,                0.93132,                 0.7943,                0.58117,                0.45089,                 1.0767,              0.0015961,              0.0015961,              0.0015961
                    104,                0.35411,                0.35013,                0.93163,                0.93312,                0.87695,                0.92645,                0.79336,                0.61473,                0.46937,                 1.1086,              0.0015921,              0.0015921,              0.0015921
                    105,                0.35798,                0.35529,                0.92511,                0.94226,                0.83928,                 0.9331,                0.78991,                0.59829,                0.50555,                 1.0715,              0.0015882,              0.0015882,              0.0015882
                    106,                0.36635,                0.35446,                0.93573,                0.91514,                0.86277,                0.93094,                0.78606,                0.58897,                0.47235,                 1.0621,              0.0015842,              0.0015842,              0.0015842
                    107,                   0.37,                 0.3621,                0.93748,                0.93608,                0.85143,                0.92955,                0.79458,                0.58609,                0.51419,                 1.0369,              0.0015802,              0.0015802,              0.0015802
                    108,                0.34765,                0.34975,                0.93554,                0.96567,                0.80379,                0.92638,                0.79189,                0.57362,                0.47914,                 1.0686,              0.0015763,              0.0015763,              0.0015763
                    109,                0.37358,                0.36048,                0.93629,                0.92575,                0.85501,                0.93132,                0.79793,                0.57379,                0.47485,                 1.0631,              0.0015723,              0.0015723,              0.0015723
                    110,                0.36582,                0.36361,                0.93251,                0.88809,                   0.84,                0.90562,                0.76887,                0.59375,                0.51688,                 1.0816,              0.0015684,              0.0015684,              0.0015684
                    111,                0.33917,                0.35504,                0.91843,                0.93737,                0.85527,                 0.9226,                0.78562,                0.60238,                 0.4915,                 1.1262,              0.0015644,              0.0015644,              0.0015644
                    112,                0.34997,                0.35826,                0.93694,                 0.9604,                0.83147,                0.93392,                  0.795,                0.56962,                0.48233,                 1.0615,              0.0015604,              0.0015604,              0.0015604
                    113,                  0.355,                0.34693,                0.92865,                0.93306,                   0.84,                0.93621,                0.80151,                0.56787,                0.50425,                 1.0706,              0.0015565,              0.0015565,              0.0015565
                    114,                0.34725,                 0.3586,                0.92142,                0.89947,                0.86919,                0.93018,                 0.8003,                0.56641,                0.48931,                   1.07,              0.0015525,              0.0015525,              0.0015525
                    115,                0.33375,                0.34502,                0.91919,                0.88283,                0.87429,                0.93128,                0.78238,                0.59391,                0.51129,                 1.0949,              0.0015486,              0.0015486,              0.0015486
                    116,                 0.3487,                0.33612,                0.93341,                0.92261,                   0.88,                0.93141,                0.79719,                0.55436,                0.45306,                 1.0516,              0.0015446,              0.0015446,              0.0015446
                    117,                0.36556,                0.33411,                0.93771,                0.89127,                0.89002,                0.93207,                0.79301,                0.55067,                0.44692,                 1.0568,              0.0015406,              0.0015406,              0.0015406
                    118,                0.34362,                0.33797,                 0.9258,                0.90068,                0.88091,                0.93646,                0.80683,                0.58132,                0.46938,                 1.0707,              0.0015367,              0.0015367,              0.0015367
                    119,                0.34411,                0.36406,                0.93074,                0.89001,                0.87429,                  0.918,                0.77468,                0.59476,                0.52329,                 1.0697,              0.0015327,              0.0015327,              0.0015327
                    120,                0.34262,                 0.3402,                0.91582,                0.90199,                0.89401,                0.93031,                0.78392,                0.60954,                 0.4867,                 1.0808,              0.0015288,              0.0015288,              0.0015288
                    121,                0.35376,                0.35175,                0.91933,                0.91522,                0.85714,                0.93039,                0.78915,                0.59127,                0.45088,                 1.0953,              0.0015248,              0.0015248,              0.0015248
                    122,                0.35379,                0.35206,                0.92926,                0.93684,                0.84757,                0.93899,                 0.7933,                0.59079,                0.43129,                 1.1079,              0.0015208,              0.0015208,              0.0015208
                    123,                0.34451,                0.34257,                0.91928,                0.94653,                   0.88,                 0.9342,                0.79534,                0.56665,                0.45535,                 1.0738,              0.0015169,              0.0015169,              0.0015169
                    124,                 0.3318,                0.31525,                0.91971,                0.89244,                0.89143,                0.92876,                0.77686,                0.59153,                0.46251,                 1.0976,              0.0015129,              0.0015129,              0.0015129
                    125,                0.35848,                0.33044,                0.94207,                0.94003,                   0.84,                0.92428,                0.77944,                0.62204,                0.47666,                 1.1167,               0.001509,               0.001509,               0.001509
                    126,                0.33043,                0.33879,                0.91704,                0.93189,                   0.88,                0.91559,                0.76706,                0.58736,                0.50284,                 1.0912,               0.001505,               0.001505,               0.001505
                    127,                0.35239,                0.33817,                0.92632,                0.87988,                0.83719,                0.90777,                 0.7761,                0.56447,                0.51367,                 1.0784,               0.001501,               0.001501,               0.001501
                    128,                0.33104,                0.33005,                 0.9183,                0.92975,                0.88571,                0.93589,                0.80145,                 0.5525,                0.43971,                 1.0605,              0.0014971,              0.0014971,              0.0014971
                    129,                0.34333,                0.34131,                0.93183,                0.89949,                0.89143,                0.93258,                0.80011,                0.56097,                 0.4508,                   1.07,              0.0014931,              0.0014931,              0.0014931
                    130,                0.32324,                0.33305,                0.92292,                0.87112,                0.93143,                0.93027,                0.79396,                0.57181,                0.47239,                   1.07,              0.0014892,              0.0014892,              0.0014892
                    131,                0.33637,                0.32068,                0.92094,                0.94484,                 0.8809,                0.93205,                0.79744,                0.58662,                0.49043,                  1.103,              0.0014852,              0.0014852,              0.0014852
                    132,                0.34726,                0.34766,                0.92331,                0.88752,                0.86286,                0.92732,                0.77838,                0.61952,                 0.5279,                 1.1204,              0.0014812,              0.0014812,              0.0014812
                    133,                 0.3266,                0.32934,                 0.9095,                0.88654,                   0.88,                0.93199,                0.79348,                0.59272,                0.51612,                 1.0962,              0.0014773,              0.0014773,              0.0014773
                    134,                0.33824,                0.33623,                0.91328,                0.91064,                0.90857,                0.91804,                 0.7928,                 0.5456,                0.49507,                   1.06,              0.0014733,              0.0014733,              0.0014733
                    135,                0.34903,                0.34803,                0.93412,                0.92336,                0.89498,                0.92984,                  0.792,                 0.5666,                0.45884,                 1.0875,              0.0014694,              0.0014694,              0.0014694
                    136,                0.34574,                0.33067,                0.92399,                0.93841,                0.87072,                0.93382,                 0.8155,                0.53235,                0.48281,                 1.0726,              0.0014654,              0.0014654,              0.0014654
                    137,                0.32542,                0.33163,                0.92015,                0.93827,                0.85714,                0.93595,                0.80934,                0.56876,                0.45587,                  1.067,              0.0014614,              0.0014614,              0.0014614
                    138,                0.32052,                0.32082,                0.91381,                0.89833,                   0.88,                0.92456,                0.79731,                0.55616,                0.46808,                 1.0638,              0.0014575,              0.0014575,              0.0014575
                    139,                0.31438,                0.31933,                0.92083,                0.92417,                0.90857,                0.95108,                0.82491,                 0.5374,                0.44255,                 1.0365,              0.0014535,              0.0014535,              0.0014535
                    140,                0.32556,                0.31783,                0.92277,                0.92711,                0.87217,                0.93326,                0.80148,                0.58425,                0.48789,                 1.0653,              0.0014496,              0.0014496,              0.0014496
                    141,                0.33433,                0.33248,                0.91505,                0.91466,                0.87429,                0.92843,                0.80039,                  0.562,                0.48252,                 1.0739,              0.0014456,              0.0014456,              0.0014456
                    142,                0.34516,                  0.335,                0.92938,                0.91798,                0.89534,                0.93588,                0.80502,                 0.5302,                0.45867,                 1.0458,              0.0014416,              0.0014416,              0.0014416
                    143,                 0.3489,                 0.3434,                0.91987,                0.94507,                0.88488,                0.95408,                0.81324,                 0.5282,                0.39117,                 1.0597,              0.0014377,              0.0014377,              0.0014377
                    144,                0.34306,                0.32855,                0.93025,                0.92236,                0.88248,                0.95589,                0.80938,                0.57711,                0.43165,                 1.0758,              0.0014337,              0.0014337,              0.0014337
                    145,                0.31958,                0.32221,                0.92167,                0.91172,                0.88517,                0.93185,                0.79513,                0.56482,                0.44368,                 1.0821,              0.0014298,              0.0014298,              0.0014298
                    146,                0.31284,                0.30625,                   0.92,                  0.915,                0.89143,                0.92433,                0.79525,                0.54948,                0.43268,                 1.0697,              0.0014258,              0.0014258,              0.0014258
                    147,                0.32864,                 0.3342,                0.91924,                0.92356,                0.85714,                0.92156,                0.80205,                0.56376,                0.48299,                 1.0843,              0.0014218,              0.0014218,              0.0014218
                    148,                0.34245,                0.32996,                0.92534,                0.92443,                0.83887,                0.92141,                0.78092,                0.60427,                0.51023,                 1.0841,              0.0014179,              0.0014179,              0.0014179
                    149,                  0.346,                0.34114,                0.92056,                0.91983,                   0.88,                0.91803,                0.77871,                0.58171,                0.45934,                 1.0588,              0.0014139,              0.0014139,              0.0014139
                    150,                0.32816,                0.32931,                0.90934,                0.94471,                0.87872,                0.92497,                0.80002,                0.54889,                0.48425,                 1.0583,                0.00141,                0.00141,                0.00141
                    151,                0.32983,                0.31593,                0.91848,                0.91985,                0.87429,                0.90503,                0.77737,                   0.57,                0.52246,                 1.0842,               0.001406,               0.001406,               0.001406
                    152,                0.31888,                0.31614,                0.91584,                 0.9077,                0.89143,                0.92428,                0.79544,                0.58211,                0.50419,                 1.1116,               0.001402,               0.001402,               0.001402
                    153,                0.32971,                0.32134,                0.91398,                0.93787,                0.84571,                0.92461,                0.75664,                0.58484,                0.51118,                 1.0881,              0.0013981,              0.0013981,              0.0013981
                    154,                0.30965,                0.30031,                0.90494,                0.94914,                0.85304,                0.93096,                0.79903,                0.53915,                0.45161,                 1.0524,              0.0013941,              0.0013941,              0.0013941
                    155,                0.35655,                0.35112,                0.94015,                0.90393,                0.86857,                0.91868,                0.78523,                0.56287,                0.50629,                 1.0734,              0.0013902,              0.0013902,              0.0013902
                    156,                   0.32,                0.31404,                0.91095,                0.95514,                0.87429,                0.92816,                0.77149,                0.56847,                0.50005,                 1.0974,              0.0013862,              0.0013862,              0.0013862
                    157,                0.31495,                0.30383,                0.90683,                0.88091,                0.88571,                0.92099,                0.79442,                0.53191,                0.47957,                 1.0511,              0.0013822,              0.0013822,              0.0013822
                    158,                0.33438,                0.32011,                0.91812,                0.89666,                0.84286,                0.92232,                0.80048,                0.53381,                 0.5289,                  1.044,              0.0013783,              0.0013783,              0.0013783
