                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                0.56295,                0.56984,                 1.0492,                0.85497,                   0.72,                 0.8279,                0.57021,                 1.0203,                0.99578,                 1.4198,              0.0019485,              0.0019485,              0.0019485
                     15,                0.60886,                0.62402,                 1.0661,                0.90696,                0.66286,                0.82836,                0.59804,                 0.8742,                 1.0583,                 1.3584,              0.0019446,              0.0019446,              0.0019446
                     16,                0.56719,                0.58746,                 1.0574,                0.91694,                0.82009,                0.91704,                0.71163,                0.81836,                0.67058,                 1.2851,              0.0019406,              0.0019406,              0.0019406
                     17,                 0.5217,                0.53362,                 1.0331,                0.89586,                0.77714,                0.86017,                0.66507,                0.81992,                0.86927,                 1.2815,              0.0019366,              0.0019366,              0.0019366
                     18,                0.52995,                0.55644,                 1.0358,                0.93278,                0.79299,                0.89821,                0.69505,                0.81459,                0.69798,                 1.2731,              0.0019327,              0.0019327,              0.0019327
                     19,                 0.5214,                 0.5504,                 1.0093,                0.89051,                 0.8366,                0.89031,                0.70117,                0.82288,                0.79282,                 1.2826,              0.0019287,              0.0019287,              0.0019287
                     20,                0.51097,                0.53606,                 1.0217,                0.85677,                0.73714,                0.81862,                0.61813,                 0.8686,                0.89498,                 1.3652,              0.0019248,              0.0019248,              0.0019248
                     21,                0.49592,                0.51898,                 1.0037,                0.91654,                0.81714,                  0.907,                0.68886,                0.81966,                0.72042,                 1.3189,              0.0019208,              0.0019208,              0.0019208
                     22,                 0.5053,                0.52626,                 1.0094,                0.93288,                0.63429,                0.82182,                0.59697,                0.87923,                0.88415,                 1.3433,              0.0019168,              0.0019168,              0.0019168
                     23,                0.47243,                0.51976,                0.99943,                 0.9226,                0.74922,                0.89162,                0.68857,                0.76553,                0.73423,                 1.2308,              0.0019129,              0.0019129,              0.0019129
                     24,                0.50687,                0.53524,                 1.0106,                0.83559,                0.81714,                0.88216,                0.66656,                0.87327,                0.73664,                 1.3823,              0.0019089,              0.0019089,              0.0019089
                     25,                 0.5033,                0.51154,                 1.0125,                0.95104,                    0.8,                0.89883,                0.71964,                0.76696,                0.64732,                 1.2283,               0.001905,               0.001905,               0.001905
                     26,                0.51338,                 0.5206,                 1.0223,                0.90544,                   0.84,                0.89309,                0.72205,                0.77067,                0.68921,                 1.2459,               0.001901,               0.001901,               0.001901
                     27,                0.49718,                0.50736,                 1.0023,                0.86178,                0.85714,                0.88862,                0.70051,                0.77455,                0.68801,                 1.2508,               0.001897,               0.001897,               0.001897
                     28,                0.48522,                0.47138,                 1.0051,                0.88586,                0.78286,                0.85498,                0.68681,                0.75976,                0.75477,                 1.2253,              0.0018931,              0.0018931,              0.0018931
                     29,                0.43551,                0.46514,                0.98161,                0.93548,                0.74563,                0.88534,                0.70197,                0.75845,                0.71427,                 1.2425,              0.0018891,              0.0018891,              0.0018891
                     30,                0.48923,                0.51887,                 1.0006,                0.90056,                0.80571,                0.89263,                 0.7003,                0.78223,                0.70896,                 1.2528,              0.0018852,              0.0018852,              0.0018852
                     31,                0.46789,                0.48381,                0.98976,                0.94653,                0.80571,                0.89906,                0.71922,                0.71108,                0.75039,                 1.1899,              0.0018812,              0.0018812,              0.0018812
                     32,                0.46675,                0.48286,                0.98543,                0.94935,                0.79429,                0.88382,                0.71026,                0.77435,                0.71865,                 1.2446,              0.0018772,              0.0018772,              0.0018772
                     33,                0.45801,                0.48383,                 1.0023,                 0.8796,                0.79318,                0.86757,                0.69484,                0.75027,                0.73034,                 1.2087,              0.0018733,              0.0018733,              0.0018733
                     34,                0.47172,                0.47124,                 1.0033,                0.90563,                0.81714,                0.89876,                0.73555,                0.74283,                0.62975,                   1.19,              0.0018693,              0.0018693,              0.0018693
                     35,                0.46253,                0.47068,                 1.0052,                0.92807,                0.81107,                0.91381,                0.75075,                0.72976,                0.60193,                 1.1766,              0.0018654,              0.0018654,              0.0018654
                     36,                0.46158,                0.45195,                0.98482,                0.87866,                 0.8276,                0.90746,                0.74383,                0.70659,                0.65296,                  1.181,              0.0018614,              0.0018614,              0.0018614
                     37,                0.47131,                 0.4558,                 0.9911,                0.86657,                0.76571,                0.86864,                0.71126,                0.72685,                0.70885,                 1.1863,              0.0018574,              0.0018574,              0.0018574
                     38,                0.46182,                 0.4644,                0.99013,                0.85463,                0.80626,                0.88772,                0.71794,                 0.6832,                0.65593,                 1.1495,              0.0018535,              0.0018535,              0.0018535
                     39,                0.44071,                0.44577,                0.97522,                 0.8764,                    0.8,                0.91182,                0.72525,                0.74676,                0.68055,                 1.2161,              0.0018495,              0.0018495,              0.0018495
                     40,                0.44417,                0.45233,                0.99193,                0.93955,                0.79937,                0.90136,                0.75036,                 0.6756,                0.59709,                 1.1577,              0.0018456,              0.0018456,              0.0018456
                     41,                0.44873,                0.44356,                0.98134,                 0.9403,                0.81006,                0.89816,                 0.7381,                0.70021,                0.65661,                 1.1969,              0.0018416,              0.0018416,              0.0018416
                     42,                0.43465,                0.45297,                0.98311,                0.91064,                0.75703,                0.87038,                0.69872,                 0.7518,                0.74156,                 1.2008,              0.0018376,              0.0018376,              0.0018376
                     43,                0.47567,                0.47135,                0.99088,                0.92016,                0.79026,                 0.8938,                0.72882,                0.69001,                0.62763,                 1.1681,              0.0018337,              0.0018337,              0.0018337
                     44,                 0.4234,                0.47256,                0.97074,                0.95932,                0.77143,                0.90225,                0.74745,                0.69564,                0.58709,                 1.1493,              0.0018297,              0.0018297,              0.0018297
                     45,                 0.4046,                0.42036,                0.95961,                0.89812,                0.86286,                0.90639,                 0.7331,                0.70692,                0.59547,                 1.1933,              0.0018258,              0.0018258,              0.0018258
                     46,                  0.425,                 0.4262,                0.97079,                0.93543,                0.82781,                0.90113,                 0.7421,                0.72274,                0.61304,                 1.1834,              0.0018218,              0.0018218,              0.0018218
                     47,                0.40524,                0.40512,                0.96193,                0.86479,                0.89143,                 0.9175,                0.76206,                0.68224,                0.55495,                 1.1618,              0.0018178,              0.0018178,              0.0018178
                     48,                0.42312,                0.41996,                0.97028,                0.93616,                0.83803,                0.89569,                0.77731,                0.64413,                0.60813,                  1.108,              0.0018139,              0.0018139,              0.0018139
                     49,                0.44731,                0.43446,                0.98772,                0.89865,                 0.8614,                0.90738,                0.75883,                0.66857,                0.62216,                 1.1568,              0.0018099,              0.0018099,              0.0018099
                     50,                0.46783,                0.46003,                0.99606,                0.90814,                0.77143,                0.90458,                0.73905,                0.70384,                0.61172,                 1.1833,               0.001806,               0.001806,               0.001806
                     51,                 0.4197,                0.43406,                0.96569,                0.84541,                  0.875,                0.90926,                0.73786,                0.69122,                0.55819,                 1.1685,               0.001802,               0.001802,               0.001802
                     52,                0.40634,                0.43552,                0.96032,                0.88366,                0.82466,                0.89467,                0.74307,                0.64259,                  0.607,                 1.1298,               0.001798,               0.001798,               0.001798
                     53,                0.43608,                 0.4499,                0.97391,                0.87219,                0.70192,                0.80515,                0.66099,                0.75113,                0.83527,                 1.2015,              0.0017941,              0.0017941,              0.0017941
                     54,                0.42703,                 0.4209,                0.96982,                0.88495,                0.77143,                0.84904,                 0.6959,                0.75276,                0.71924,                  1.225,              0.0017901,              0.0017901,              0.0017901
                     55,                0.43038,                0.39921,                0.98663,                0.85594,                0.81484,                0.87241,                0.72046,                0.71925,                0.66673,                 1.1628,              0.0017862,              0.0017862,              0.0017862
                     56,                0.44096,                0.44431,                0.97892,                  0.831,                0.67436,                0.76808,                0.60578,                0.84935,                 1.0873,                 1.2883,              0.0017822,              0.0017822,              0.0017822
                     57,                0.43255,                0.43865,                0.97058,                 0.8744,                0.75586,                0.85481,                 0.6964,                0.77613,                0.74351,                 1.2085,              0.0017782,              0.0017782,              0.0017782
                     58,                0.40058,                0.41766,                0.95283,                0.84147,                0.81143,                0.87087,                 0.7311,                0.67821,                0.64212,                 1.1238,              0.0017743,              0.0017743,              0.0017743
                     59,                0.41201,                0.40782,                0.94387,                0.89309,                0.82286,                0.88642,                0.76817,                0.65844,                0.61592,                 1.1443,              0.0017703,              0.0017703,              0.0017703
                     60,                0.39295,                0.41634,                0.95495,                0.96102,                0.76571,                0.88939,                0.74706,                 0.6238,                0.59589,                 1.1136,              0.0017664,              0.0017664,              0.0017664
                     61,                0.39467,                0.40672,                0.96115,                0.93893,                0.77143,                0.90975,                0.74335,                0.66176,                 0.6036,                 1.1351,              0.0017624,              0.0017624,              0.0017624
                     62,                0.40795,                0.42299,                0.97146,                0.91581,                0.81143,                0.90236,                0.74416,                0.73214,                0.65697,                 1.2074,              0.0017584,              0.0017584,              0.0017584
                     63,                0.43734,                0.39254,                0.97578,                0.81137,                0.84571,                0.89787,                0.73339,                0.70934,                0.68411,                  1.187,              0.0017545,              0.0017545,              0.0017545
                     64,                0.41714,                0.39272,                0.96816,                0.94457,                0.75429,                0.90016,                0.74109,                 0.6766,                0.63044,                 1.1451,              0.0017505,              0.0017505,              0.0017505
                     65,                 0.4034,                0.40474,                0.94416,                0.90134,                0.83528,                0.90347,                0.74883,                0.69327,                0.61168,                 1.1816,              0.0017466,              0.0017466,              0.0017466
                     66,                0.40917,                0.40277,                0.97769,                0.84417,                0.86677,                0.90629,                0.74012,                0.71402,                0.63168,                  1.162,              0.0017426,              0.0017426,              0.0017426
                     67,                0.40317,                0.38388,                0.95169,                0.85373,                0.88571,                0.90888,                0.76376,                0.66531,                0.61168,                 1.1194,              0.0017386,              0.0017386,              0.0017386
                     68,                 0.3779,                0.36634,                0.94063,                 0.9132,                0.83429,                0.89328,                0.74339,                0.65028,                0.61437,                 1.1266,              0.0017347,              0.0017347,              0.0017347
                     69,                0.39311,                 0.3824,                0.94996,                0.82895,                0.85847,                0.89318,                0.75646,                0.64053,                0.62348,                 1.1199,              0.0017307,              0.0017307,              0.0017307
                     70,                0.39613,                 0.3972,                0.94761,                0.86365,                0.86866,                0.90988,                0.75791,                0.64863,                0.59472,                 1.1092,              0.0017268,              0.0017268,              0.0017268
                     71,                0.40321,                0.39471,                0.96646,                0.95188,                0.78857,                 0.9015,                0.76255,                0.62472,                0.54977,                   1.09,              0.0017228,              0.0017228,              0.0017228
                     72,                0.39512,                 0.3783,                 0.9519,                0.86105,                0.84986,                0.91052,                0.78481,                0.58275,                0.51781,                 1.0776,              0.0017188,              0.0017188,              0.0017188
                     73,                0.39767,                0.38326,                0.95972,                 0.9146,                0.82857,                0.91004,                0.76726,                0.62303,                0.54299,                 1.1007,              0.0017149,              0.0017149,              0.0017149
                     74,                0.39686,                0.40648,                0.94954,                0.87287,                0.89143,                0.92798,                0.77981,                0.64684,                0.54188,                 1.0945,              0.0017109,              0.0017109,              0.0017109
                     75,                 0.3722,                0.38386,                0.94933,                0.95249,                0.86857,                0.92037,                0.79153,                0.60982,                0.53491,                 1.0843,               0.001707,               0.001707,               0.001707
                     76,                 0.3896,                0.38436,                0.96568,                0.90331,                0.90857,                0.92987,                0.78083,                0.59208,                0.52708,                  1.069,               0.001703,               0.001703,               0.001703
                     77,                0.37471,                0.38104,                0.94678,                 0.8782,                   0.88,                0.91526,                0.77765,                0.63958,                0.50012,                  1.095,               0.001699,               0.001699,               0.001699
                     78,                0.36895,                0.36522,                0.94028,                0.91142,                0.85714,                 0.9053,                0.77215,                0.58705,                 0.5604,                 1.0819,              0.0016951,              0.0016951,              0.0016951
                     79,                0.37651,                0.39063,                0.95667,                0.91838,                0.85143,                0.92325,                0.78966,                0.59069,                0.52829,                  1.086,              0.0016911,              0.0016911,              0.0016911
                     80,                0.37668,                0.38336,                0.94779,                0.92623,                0.86286,                0.91207,                0.78948,                0.58497,                0.51182,                 1.0774,              0.0016872,              0.0016872,              0.0016872
                     81,                 0.3835,                0.40102,                0.93764,                0.91738,                0.84571,                0.90881,                0.78301,                0.63526,                0.51678,                 1.0924,              0.0016832,              0.0016832,              0.0016832
                     82,                 0.3648,                0.37049,                0.93272,                0.91692,                   0.88,                0.92308,                0.78082,                0.63122,                0.54906,                 1.0967,              0.0016792,              0.0016792,              0.0016792
                     83,                0.34823,                0.36958,                0.93363,                0.94091,                0.84571,                0.92613,                0.76978,                0.58757,                0.52762,                 1.0737,              0.0016753,              0.0016753,              0.0016753
                     84,                0.35374,                0.36404,                 0.9265,                0.89566,                0.90286,                0.92705,                0.77727,                0.57687,                0.51663,                 1.0814,              0.0016713,              0.0016713,              0.0016713
                     85,                0.36927,                0.38406,                0.94795,                 0.9149,                0.89143,                0.93067,                0.78733,                0.60706,                0.51911,                 1.0989,              0.0016674,              0.0016674,              0.0016674
                     86,                0.36591,                0.34307,                0.92868,                0.87212,                0.84571,                0.90375,                0.77486,                 0.5657,                0.53335,                 1.0743,              0.0016634,              0.0016634,              0.0016634
                     87,                0.34981,                0.35087,                0.93962,                0.88224,                0.84571,                0.90867,                0.76049,                 0.6527,                0.57938,                 1.1372,              0.0016594,              0.0016594,              0.0016594
                     88,                0.37384,                0.40325,                 0.9409,                0.92656,                0.85143,                0.92808,                0.76866,                0.62641,                0.50428,                 1.1125,              0.0016555,              0.0016555,              0.0016555
                     89,                0.37218,                0.36583,                0.94384,                0.92808,                0.82286,                0.89576,                0.76135,                0.63523,                0.57187,                 1.1258,              0.0016515,              0.0016515,              0.0016515
                     90,                0.36896,                0.37792,                0.94203,                0.95127,                0.83429,                0.92396,                0.77673,                0.58065,                0.51973,                 1.0895,              0.0016476,              0.0016476,              0.0016476
                     91,                0.38715,                 0.3782,                0.95861,                0.92271,                0.79429,                0.89375,                0.76167,                0.66364,                0.62828,                 1.1293,              0.0016436,              0.0016436,              0.0016436
                     92,                 0.3838,                0.38891,                0.93934,                0.89256,                0.85446,                0.90248,                0.78787,                0.58837,                0.55447,                 1.0683,              0.0016396,              0.0016396,              0.0016396
                     93,                0.36662,                0.35778,                0.93738,                0.90206,                0.84207,                0.91148,                0.78606,                0.59008,                0.51121,                 1.0773,              0.0016357,              0.0016357,              0.0016357
                     94,                0.36621,                0.36425,                0.93751,                0.82051,                0.87429,                0.89621,                0.77917,                0.58167,                0.50503,                 1.0817,              0.0016317,              0.0016317,              0.0016317
                     95,                0.39519,                0.37264,                0.96435,                0.85897,                0.86857,                0.92223,                0.78548,                0.60845,                 0.5332,                 1.0859,              0.0016278,              0.0016278,              0.0016278
                     96,                0.35718,                 0.3484,                0.92726,                0.95451,                0.83938,                0.93255,                0.79393,                0.58375,                0.49397,                 1.0824,              0.0016238,              0.0016238,              0.0016238
                     97,                0.34628,                0.33579,                0.93016,                0.94951,                0.85965,                0.91485,                0.79154,                0.60659,                0.55828,                 1.0861,              0.0016198,              0.0016198,              0.0016198
                     98,                0.35606,                 0.3536,                0.93487,                0.95021,                0.87242,                0.94501,                0.79669,                0.57956,                0.46795,                 1.0767,              0.0016159,              0.0016159,              0.0016159
                     99,                0.34575,                0.34763,                0.93613,                0.88828,                0.86327,                0.92358,                0.77941,                0.61341,                0.51337,                 1.0958,              0.0016119,              0.0016119,              0.0016119
                    100,                0.33542,                0.35026,                0.92353,                0.88629,                0.84622,                 0.9111,                0.77016,                 0.6188,                0.54277,                 1.1157,               0.001608,               0.001608,               0.001608
                    101,                0.34866,                 0.3557,                0.92857,                0.91218,                  0.831,                0.90532,                 0.7901,                0.59571,                0.58584,                 1.0914,               0.001604,               0.001604,               0.001604
                    102,                0.35081,                0.33991,                0.92554,                0.90599,                0.82604,                0.91801,                  0.789,                0.56808,                0.51883,                 1.0602,                 0.0016,                 0.0016,                 0.0016
                    103,                0.34774,                0.35064,                0.93644,                0.90405,                0.91527,                0.93574,                0.80877,                0.58788,                0.47045,                 1.0786,              0.0015961,              0.0015961,              0.0015961
                    104,                0.35329,                0.34699,                0.91852,                0.92849,                0.83429,                0.91301,                0.80076,                0.57346,                0.51286,                 1.0583,              0.0015921,              0.0015921,              0.0015921
                    105,                0.34444,                0.33955,                0.92065,                0.94019,                   0.84,                0.92859,                0.79796,                0.57467,                0.49331,                  1.059,              0.0015882,              0.0015882,              0.0015882
                    106,                0.35037,                0.33227,                0.93006,                0.92877,                   0.84,                0.90795,                0.78968,                0.61209,                 0.5166,                 1.1047,              0.0015842,              0.0015842,              0.0015842
                    107,                0.34023,                0.35061,                0.93215,                0.96207,                0.83429,                0.91848,                0.78038,                0.62289,                0.53924,                 1.0984,              0.0015802,              0.0015802,              0.0015802
                    108,                 0.3534,                0.34098,                0.91686,                0.94475,                0.87948,                0.91368,                0.76883,                0.58905,                0.55374,                 1.0739,              0.0015763,              0.0015763,              0.0015763
                    109,                0.33692,                0.32859,                0.92661,                0.92549,                0.85175,                0.92191,                0.78029,                0.58954,                0.59413,                 1.0903,              0.0015723,              0.0015723,              0.0015723
                    110,                0.35575,                0.35558,                0.93464,                0.92929,                0.84571,                0.93494,                0.80632,                0.58468,                0.50481,                 1.0718,              0.0015684,              0.0015684,              0.0015684
                    111,                0.34283,                 0.3512,                0.92183,                0.93812,                0.82857,                0.90562,                0.76537,                 0.6204,                0.58223,                 1.1139,              0.0015644,              0.0015644,              0.0015644
                    112,                0.34747,                0.35474,                0.93386,                0.94984,                 0.8656,                0.93628,                0.78417,                0.63159,                0.48508,                 1.1269,              0.0015604,              0.0015604,              0.0015604
                    113,                0.33983,                0.34461,                0.92511,                0.95109,                   0.88,                0.93114,                0.77787,                0.62217,                0.49082,                 1.1234,              0.0015565,              0.0015565,              0.0015565
                    114,                0.34003,                0.34535,                0.91748,                0.94711,                   0.84,                0.92231,                0.79281,                0.58443,                0.49119,                 1.0946,              0.0015525,              0.0015525,              0.0015525
                    115,                0.33663,                0.33828,                0.92381,                0.90443,                0.86522,                0.90665,                0.77912,                0.56175,                0.50508,                 1.0778,              0.0015486,              0.0015486,              0.0015486
                    116,                0.33928,                0.33484,                0.91452,                0.86099,                 0.8848,                0.90161,                0.79104,                0.59427,                0.51479,                 1.0718,              0.0015446,              0.0015446,              0.0015446
                    117,                0.31351,                0.30847,                0.90589,                0.93952,                0.88772,                0.92419,                0.80757,                0.58349,                0.49252,                 1.0656,              0.0015406,              0.0015406,              0.0015406
                    118,                0.32055,                0.32745,                0.91976,                 0.9336,                0.88383,                0.91596,                0.79383,                0.60488,                0.48148,                 1.0974,              0.0015367,              0.0015367,              0.0015367
                    119,                0.32302,                0.33429,                0.91118,                  0.868,                0.90286,                0.92658,                   0.78,                0.56199,                 0.4852,                 1.0607,              0.0015327,              0.0015327,              0.0015327
                    120,                0.34376,                0.33478,                0.92825,                0.89738,                0.89948,                0.92213,                0.79001,                0.58037,                0.48835,                  1.093,              0.0015288,              0.0015288,              0.0015288
                    121,                0.33392,                 0.3286,                0.91741,                0.91412,                0.82857,                0.92074,                0.80359,                0.57576,                0.51128,                 1.0758,              0.0015248,              0.0015248,              0.0015248
                    122,                0.32472,                0.32101,                0.91668,                0.93919,                0.84571,                0.90278,                0.78861,                0.57728,                0.52848,                    1.1,              0.0015208,              0.0015208,              0.0015208
                    123,                0.33192,                0.32365,                0.92123,                0.92263,                   0.88,                0.91879,                0.78255,                0.57763,                0.49406,                 1.0793,              0.0015169,              0.0015169,              0.0015169
                    124,                0.31898,                0.32864,                0.92468,                0.92262,                0.90857,                0.94022,                 0.7976,                0.56786,                0.48621,                 1.0495,              0.0015129,              0.0015129,              0.0015129
                    125,                 0.3475,                0.34361,                0.93405,                0.90934,                0.90286,                0.93687,                0.79126,                0.60638,                0.48975,                 1.0924,               0.001509,               0.001509,               0.001509
                    126,                0.32105,                0.34387,                0.92424,                0.91627,                0.87547,                0.91965,                0.78469,                0.61668,                0.50489,                 1.1001,               0.001505,               0.001505,               0.001505
                    127,                0.33952,                0.33079,                0.93263,                0.90569,                0.87801,                0.90868,                0.80011,                0.57619,                0.51068,                 1.0853,               0.001501,               0.001501,               0.001501
                    128,                0.31508,                0.32233,                0.92257,                0.90614,                0.89714,                0.92685,                0.78618,                0.58475,                0.47962,                  1.104,              0.0014971,              0.0014971,              0.0014971
                    129,                0.31482,                0.32018,                0.90472,                0.86828,                0.90407,                0.93342,                 0.7973,                0.57395,                0.49199,                 1.0874,              0.0014931,              0.0014931,              0.0014931
                    130,                0.31524,                0.32478,                0.91011,                0.90005,                0.90857,                0.94319,                0.80184,                0.58057,                0.46377,                 1.0914,              0.0014892,              0.0014892,              0.0014892
                    131,                0.34607,                0.33677,                0.92991,                0.91067,                0.87387,                0.92566,                0.78827,                0.60144,                0.50307,                 1.0974,              0.0014852,              0.0014852,              0.0014852
                    132,                0.34044,                0.33587,                0.92007,                0.92577,                   0.84,                0.91031,                0.78403,                0.60056,                0.48257,                 1.0971,              0.0014812,              0.0014812,              0.0014812
                    133,                0.32835,                 0.3374,                0.92449,                0.95295,                0.81023,                0.90439,                0.77561,                0.62207,                0.53994,                 1.1146,              0.0014773,              0.0014773,              0.0014773
                    134,                0.31899,                0.31322,                0.92256,                0.93381,                0.88682,                0.92306,                0.79714,                0.60454,                0.51009,                  1.089,              0.0014733,              0.0014733,              0.0014733
                    135,                0.33593,                0.33554,                0.92063,                0.93837,                0.87008,                0.92953,                0.79911,                0.60099,                0.48138,                 1.0861,              0.0014694,              0.0014694,              0.0014694
                    136,                0.33181,                0.33004,                0.91312,                0.92155,                 0.8726,                0.90922,                0.77146,                0.58303,                0.50048,                 1.0733,              0.0014654,              0.0014654,              0.0014654
                    137,                0.31668,                0.33197,                 0.9135,                0.92694,                   0.88,                0.92655,                0.79658,                 0.5778,                0.48966,                 1.0672,              0.0014614,              0.0014614,              0.0014614
                    138,                0.31878,                0.30811,                0.90891,                0.92852,                0.86857,                0.92037,                0.78664,                0.58714,                0.51044,                 1.0859,              0.0014575,              0.0014575,              0.0014575
                    139,                0.31694,                0.32082,                0.92046,                0.94412,                0.86898,                0.92567,                 0.7975,                0.58116,                0.49997,                 1.0797,              0.0014535,              0.0014535,              0.0014535
                    140,                0.31582,                0.32345,                0.91284,                0.93489,                0.82286,                0.91659,                0.80074,                0.56549,                0.48648,                 1.0832,              0.0014496,              0.0014496,              0.0014496
                    141,                0.30878,                   0.32,                0.90672,                0.90056,                0.87429,                0.90769,                0.78005,                0.60898,                  0.557,                 1.1151,              0.0014456,              0.0014456,              0.0014456
                    142,                 0.3067,                0.30828,                 0.9124,                0.91014,                0.87429,                0.91866,                0.77786,                0.60642,                0.50491,                 1.1089,              0.0014416,              0.0014416,              0.0014416
                    143,                0.33634,                0.32898,                0.93001,                0.93818,                0.86726,                0.91726,                0.78344,                0.59223,                0.51649,                 1.0955,              0.0014377,              0.0014377,              0.0014377
                    144,                0.33725,                 0.3205,                0.92993,                0.93709,                0.85714,                0.91836,                0.78463,                0.60372,                 0.5405,                 1.1076,              0.0014337,              0.0014337,              0.0014337
                    145,                0.31217,                  0.305,                0.91029,                0.89874,                0.85714,                0.93373,                0.79931,                0.57802,                  0.502,                   1.11,              0.0014298,              0.0014298,              0.0014298
                    146,                 0.3472,                0.33121,                0.95007,                0.90899,                0.87429,                0.93949,                0.80279,                0.52634,                0.46782,                 1.0639,              0.0014258,              0.0014258,              0.0014258
                    147,                0.32239,                0.31682,                0.90605,                0.90469,                0.84571,                 0.9185,                0.77497,                0.55455,                  0.503,                 1.0577,              0.0014218,              0.0014218,              0.0014218
                    148,                0.30618,                0.31795,                0.90709,                0.93748,                 0.8569,                0.92312,                0.80652,                0.54053,                0.46106,                 1.0425,              0.0014179,              0.0014179,              0.0014179
                    149,                0.33628,                 0.3224,                0.91874,                0.88735,                0.87429,                0.90603,                0.80605,                0.54933,                0.48399,                 1.0456,              0.0014139,              0.0014139,              0.0014139
                    150,                 0.3038,                0.30382,                0.90573,                0.92916,                0.85714,                0.91816,                0.78933,                0.55552,                0.48108,                 1.0632,                0.00141,                0.00141,                0.00141
                    151,                0.30507,                0.29589,                0.91115,                  0.918,                0.84571,                0.91059,                 0.7899,                 0.5615,                0.49547,                 1.0625,               0.001406,               0.001406,               0.001406
                    152,                 0.3028,                0.30932,                0.91741,                0.86254,                0.89641,                0.92674,                0.78413,                0.61177,                0.53091,                 1.1206,               0.001402,               0.001402,               0.001402
                    153,                0.30578,                0.29838,                0.91779,                0.87258,                0.90001,                0.93129,                0.79789,                0.56038,                0.48527,                 1.0717,              0.0013981,              0.0013981,              0.0013981
                    154,                0.31023,                 0.2994,                0.91175,                0.90837,                0.84975,                0.92362,                0.78039,                0.64315,                0.54936,                 1.1362,              0.0013941,              0.0013941,              0.0013941
                    155,                0.30234,                 0.3034,                0.90767,                0.90998,                 0.8665,                0.91001,                0.77598,                0.60644,                0.53127,                 1.1171,              0.0013902,              0.0013902,              0.0013902
                    156,                0.30097,                0.29057,                0.89989,                0.92337,                0.89513,                0.93579,                0.81044,                0.56797,                0.47639,                 1.0747,              0.0013862,              0.0013862,              0.0013862
                    157,                0.32069,                0.31405,                0.91397,                0.92813,                0.88571,                0.93186,                0.80374,                0.57617,                0.48674,                 1.0653,              0.0013822,              0.0013822,              0.0013822
                    158,                0.31068,                0.30162,                0.91995,                0.96225,                0.83429,                0.92203,                0.79554,                0.55688,                0.47941,                  1.066,              0.0013783,              0.0013783,              0.0013783
