                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                 0.3884,                0.77319,                0.84712,                0.72523,                0.88868,                0.90962,                 0.6844,                0.31106,                 0.8333,                0.86666,             0.00035051,             0.00035051,             0.00035051
                    153,                0.37452,                0.75491,                0.84057,                0.73877,                0.90592,                0.89085,                0.68469,                0.32502,                0.83501,                  0.895,             0.00034952,             0.00034952,             0.00034952
                    154,                0.38382,                0.77088,                0.84175,                0.66135,                0.90771,                0.89321,                0.68699,                0.33212,                0.84188,                0.88987,             0.00034853,             0.00034853,             0.00034853
                    155,                0.38379,                0.79029,                0.85386,                0.70461,                0.87574,                0.88909,                0.68112,                0.29825,                 0.8654,                0.82346,             0.00034754,             0.00034754,             0.00034754
                    156,                0.36833,                0.80317,                0.85432,                0.70857,                0.92614,                 0.8925,                 0.6862,                0.30073,                0.82272,                0.82813,             0.00034655,             0.00034655,             0.00034655
                    157,                0.36171,                 0.7688,                0.83694,                0.72063,                0.92614,                 0.8989,                0.68528,                0.27023,                0.81683,                0.80483,             0.00034556,             0.00034556,             0.00034556
                    158,                0.37656,                0.75824,                0.85514,                0.72498,                0.95645,                0.90024,                0.67991,                0.27491,                0.81679,                0.80366,             0.00034457,             0.00034457,             0.00034457
                    159,                0.37983,                0.77416,                0.86061,                0.79216,                0.87784,                0.90481,                0.68406,                0.29556,                0.80804,                0.85442,             0.00034358,             0.00034358,             0.00034358
                    160,                0.34648,                0.76438,                0.84361,                0.81482,                0.90577,                0.91198,                0.67406,                0.27731,                0.82275,                0.85577,             0.00034259,             0.00034259,             0.00034259
                    161,                0.37979,                0.79451,                0.85025,                0.78263,                0.91024,                0.91383,                0.67966,                0.29046,                0.82508,                0.87305,              0.0003416,              0.0003416,              0.0003416
                    162,                0.37185,                0.78818,                0.86402,                 0.7607,                0.92207,                0.90785,                0.66883,                0.30088,                 0.8209,                0.90631,             0.00034061,             0.00034061,             0.00034061
                    163,                0.36656,                0.76901,                0.84696,                 0.7571,                0.90445,                0.91008,                0.67934,                0.32051,                0.81152,                0.95124,             0.00033962,             0.00033962,             0.00033962
                    164,                0.36231,                0.75608,                0.84039,                0.79927,                0.86992,                0.91193,                0.69124,                0.31368,                0.84107,                0.91515,             0.00033863,             0.00033863,             0.00033863
                    165,                 0.3543,                 0.7562,                0.84844,                0.85743,                0.86978,                0.91069,                0.68242,                0.30829,                0.85272,                0.92016,             0.00033764,             0.00033764,             0.00033764
                    166,                0.36336,                0.72277,                0.84669,                0.76867,                0.93405,                0.90994,                0.67277,                0.31311,                0.83477,                0.94865,             0.00033665,             0.00033665,             0.00033665
                    167,                0.38184,                0.75387,                0.86225,                0.80074,                0.91776,                0.90651,                 0.6817,                0.32983,                0.81952,                 0.9591,             0.00033566,             0.00033566,             0.00033566
                    168,                0.37595,                0.79711,                 0.8491,                0.72274,                0.90658,                0.89452,                0.66721,                0.34083,                0.82871,                0.98098,             0.00033467,             0.00033467,             0.00033467
                    169,                0.39328,                0.74084,                0.85463,                0.73094,                0.92355,                0.90078,                0.67025,                0.33861,                0.83158,                0.97872,             0.00033368,             0.00033368,             0.00033368
                    170,                0.38927,                0.77367,                  0.857,                 0.7372,                0.93506,                0.90708,                0.67084,                0.34924,                0.81872,                0.97588,             0.00033269,             0.00033269,             0.00033269
                    171,                0.33845,                0.77481,                0.83263,                 0.7851,                 0.9417,                0.91266,                0.67299,                0.32905,                 0.8206,                0.96406,              0.0003317,              0.0003317,              0.0003317
                    172,                0.35395,                0.79068,                 0.8457,                0.81223,                 0.8833,                0.88971,                0.67412,                0.30443,                0.85803,                0.87871,             0.00033071,             0.00033071,             0.00033071
                    173,                0.34294,                 0.7325,                0.83752,                0.82414,                0.89925,                0.89247,                0.68026,                0.29393,                0.84923,                0.86535,             0.00032972,             0.00032972,             0.00032972
                    174,                 0.3433,                0.74756,                0.85043,                0.80491,                0.93134,                0.90022,                0.68093,                 0.2916,                0.83692,                0.87392,             0.00032873,             0.00032873,             0.00032873
                    175,                0.35286,                0.75009,                0.84848,                0.79314,                0.91664,                0.90061,                0.67413,                0.29745,                0.85399,                0.86663,             0.00032774,             0.00032774,             0.00032774
                    176,                0.35102,                0.77167,                0.84439,                0.80037,                0.91571,                0.90105,                0.67601,                0.31718,                0.87471,                0.88338,             0.00032675,             0.00032675,             0.00032675
                    177,                0.34212,                0.76799,                0.83182,                0.75559,                0.91321,                0.90538,                0.68234,                0.32656,                  0.857,                 0.9075,             0.00032576,             0.00032576,             0.00032576
                    178,                0.37004,                0.75604,                0.85023,                0.73477,                0.91242,                0.91024,                0.68215,                0.34708,                0.83894,                0.94054,             0.00032477,             0.00032477,             0.00032477
                    179,                0.35955,                0.75437,                0.84538,                0.71291,                0.92114,                 0.9234,                0.69107,                0.33959,                0.85033,                0.93937,             0.00032378,             0.00032378,             0.00032378
                    180,                0.33844,                0.72619,                0.83464,                0.72379,                0.93214,                 0.8979,                 0.6825,                0.34646,                0.85239,                0.95576,             0.00032279,             0.00032279,             0.00032279
                    181,                0.35266,                0.73348,                0.86189,                0.69637,                0.90476,                0.90747,                0.67838,                0.34852,                0.86073,                0.96777,              0.0003218,              0.0003218,              0.0003218
                    182,                0.35878,                0.76061,                0.85526,                0.74893,                0.90458,                0.91444,                0.68503,                0.35452,                0.88304,                0.99335,             0.00032081,             0.00032081,             0.00032081
                    183,                0.35119,                0.74871,                0.84875,                0.72306,                0.88542,                0.90502,                0.67873,                0.34192,                0.90084,                0.96983,             0.00031982,             0.00031982,             0.00031982
                    184,                0.34359,                0.75937,                0.82385,                0.70408,                0.88298,                0.90133,                 0.6715,                0.28284,                0.88465,                0.88697,             0.00031883,             0.00031883,             0.00031883
                    185,                0.35578,                0.76455,                0.85228,                0.69318,                0.89221,                 0.9043,                0.68545,                0.29448,                0.84428,                0.88876,             0.00031784,             0.00031784,             0.00031784
                    186,                0.34058,                0.74032,                0.83579,                0.68852,                0.91927,                0.89914,                 0.6979,                 0.2791,                 0.8499,                0.86467,             0.00031685,             0.00031685,             0.00031685
                    187,                0.36046,                0.73281,                0.83662,                0.71654,                 0.9207,                0.90894,                0.68974,                0.25978,                0.89342,                0.80232,             0.00031586,             0.00031586,             0.00031586
                    188,                0.32141,                0.72506,                0.83285,                0.75951,                 0.8929,                0.91116,                0.68063,                0.31443,                0.86114,                0.94276,             0.00031487,             0.00031487,             0.00031487
                    189,                0.35613,                0.75964,                0.84409,                 0.6875,                0.89741,                 0.9079,                0.67381,                0.32257,                0.85515,                0.96656,             0.00031388,             0.00031388,             0.00031388
                    190,                0.34608,                0.75078,                0.84496,                0.73022,                0.90006,                0.90884,                0.68261,                0.33556,                0.87223,                0.98179,             0.00031289,             0.00031289,             0.00031289
                    191,                0.32807,                0.73603,                0.83144,                0.80464,                0.81023,                0.90765,                0.68355,                0.34075,                0.90048,                0.97485,              0.0003119,              0.0003119,              0.0003119
                    192,                0.35405,                0.72546,                 0.8459,                0.72235,                0.85759,                 0.8983,                0.67731,                0.33681,                0.86647,                0.98809,             0.00031091,             0.00031091,             0.00031091
                    193,                0.33789,                0.74325,                0.84663,                0.72183,                0.92131,                0.89345,                0.67014,                0.32748,                0.86693,                0.96969,             0.00030992,             0.00030992,             0.00030992
                    194,                0.34107,                0.76797,                0.83218,                0.76066,                0.89237,                0.89861,                0.66829,                0.29287,                0.86351,                0.90602,             0.00030893,             0.00030893,             0.00030893
